CARIMBO DE DATA/HORA,LINK DA CASA,VALOR DA CASA,BAIRRO,VALOR DO IMÓVEL ,NÚMERO DE QUARTOS,NÚMERO DE BANHEIROS,TAMANHO DO TERRENO,TEM EDÍCULA?,ZONA,EDICULA,Preço da area,,,,BAIRROS
6/29/2023 20:19:25,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Macedo-Teles-I/7531,515000,Macedo Teles,Mais que 400 mil,3,3,275,Não,OESTE,0,"R$ 1,872.73",,,,"Macedo Teles, São José do Rio Preto"
6/29/2023 20:20:27,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Sobrado/Residencial-Palestra/24384,620000,Residencial Palestra,Mais que 400 mil,3,4,200,Não,OESTE,0,"R$ 3,100.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:21:07,https://www.redentora.com.br/alugar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/23884,425000,Residencial Palestra,Mais que 400 mil,3,2,290,Não,OESTE,0,"R$ 1,465.52",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:21:47,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/23812,430000,Residencial Palestra,Mais que 400 mil,3,2,210,Não,OESTE,0,"R$ 2,047.62",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:22:30,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/17663,345000,Residencial Palestra,300-350 mil,2,3,200,Não,OESTE,0,"R$ 1,725.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:23:07,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/11922,440000,Residencial Palestra,Mais que 400 mil,3,3,210,Não,OESTE,0,"R$ 2,095.24",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:23:46,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/7279,420000,Residencial Palestra,Mais que 400 mil,3,2,210,Não,OESTE,0,"R$ 2,000.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:24:32,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Residencial-Palestra/2833,420000,Residencial Palestra,Mais que 400 mil,3,3,210,Não,OESTE,0,"R$ 2,000.00",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:25:10,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Sobrado/Residencial-Palestra/982,550000,Residencial Palestra,Mais que 400 mil,3,5,240,Não,OESTE,0,"R$ 2,291.67",,,,"Residencial Palestra, São José do Rio Preto"
6/29/2023 20:29:08,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/21173,550000,Vila Esplanada,Mais que 400 mil,3,2,363,Sim,OESTE,1,"R$ 1,515.15",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:30:02,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/11995,250000,Vila Esplanada,250-300 mil,4,2,231,Sim,OESTE,1,"R$ 1,082.25",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:30:39,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/9859,480000,Vila Esplanada,Mais que 400 mil,2,3,198,Não,OESTE,0,"R$ 2,424.24",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:31:30,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/2532,450000,Vila Esplanada,Mais que 400 mil,3,1,294,Não,OESTE,0,"R$ 1,530.61",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:32:14,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/1640,380000,Vila Esplanada,350-400 mil,3,3,363,Não,OESTE,0,"R$ 1,046.83",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:32:56,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Esplanada/1579,350000,Vila Esplanada,350-400 mil,3,3,120,Não,OESTE,0,"R$ 2,916.67",,,,"Vila Esplanada, São José do Rio Preto"
6/29/2023 20:33:48,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/23118,360000,Vila Moreira,350-400 mil,2,2,363,Sim,OESTE,1,R$ 991.74,,,,"Vila Moreira, São José do Rio Preto"
6/29/2023 20:34:19,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/23284,190000,Vila Moreira,Até 250 mil,2,1,200,Não,OESTE,0,R$ 950.00,,,,"Vila Moreira, São José do Rio Preto"
6/29/2023 20:34:52,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/18306,600000,Vila Moreira,Mais que 400 mil,4,4,363,Sim,OESTE,1,"R$ 1,652.89",,,,"Vila Moreira, São José do Rio Preto"
6/29/2023 20:35:39,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/5956,420000,Vila Moreira,Mais que 400 mil,3,2,374,Não,OESTE,0,"R$ 1,122.99",,,,"Vila Moreira, São José do Rio Preto"
6/29/2023 20:36:17,https://www.redentora.com.br/comprar/Sao-Jose-do-Rio-Preto/Casa/Padrao/Vila-Moreira/1157,400000,Vila Moreira,350-400 mil,3,1,484,Sim,OESTE,1,R$ 826.45,,,,"Vila Moreira, São José do Rio Preto"
